Employee_Name,EmpID,State,Zip,DOB,DateofHire,DateofTermination,Age,PayRate,Position,Sex,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,EmploymentStatus,Department,RecruitmentSource,PerformanceScore,Attrition,DistanceFromHome,JobInvolvement,JobSatisfaction,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentageSalaryHike,TotalWorkingYear
sdv-id-vMjhpx,9538190697,New Jersey,2419,09/20/1981,2000-10-18,2005-11-28,46,58.88,Production Technician I,Female,Heterosexual,No,No,White,No,Yes,Yes,Voluntarily Terminated,Sales,Diversity Job Fair,Fully Meets,Yes,23.89,7,3,No,12,10,10,80,0,2,5,10,3,0,1,8.0,11.49,13
sdv-id-YgCvPS,637076513,Vermont,3420,09/13/1984,2022-08-06,Present,33,50.78,Senior BI Developer,Prefer not to say,Prefer not to say,No,No,White,No,No,No,Active,Production       ,Information Session,Needs Improvement,No,28.94,9,3,No,20,6,2,80,2,0,3,6,5,4,0,2.0,12.82,5
sdv-id-rxrALK,3672612757,Montana,6819,11/23/1983,2020-04-08,2023-05-21,18,52.8,BI Director,Female,Heterosexual,No,No,White,Yes,No,Yes,Active,IT/IS,Pay Per Click - Google,PIP,No,11.53,5,9,Yes,11,8,7,80,0,0,4,6,10,3,0,1.0,3.73,13
sdv-id-aFjLtk,465700964,Wyoming,3035,08/17/1992,2018-07-12,Present,50,134.93,BI Developer,Male,Heterosexual,Yes,No,Asian,No,No,No,Active,Executive Office,Monster.com,Fully Meets,Yes,30.6,1,1,No,11,9,5,80,0,2,0,7,1,0,2,5.0,3.16,1
sdv-id-QigDUg,460118718,Connecticut,98052,10/06/1991,2010-05-31,Present,48,44.62,Production Technician I,Female,Homosexual,No,No,White,Yes,No,No,Active,IT/IS,Website Banner Ads,Fully Meets,No,22.11,9,7,No,21,9,4,80,0,1,2,9,2,2,2,2.0,16.47,16
sdv-id-czScTR,6172750630,Florida,1824,01/21/1986,2017-03-24,Present,18,67.04,Area Sales Manager,Female,Heterosexual,Prefer not to say,No,White,No,No,No,Active,IT/IS,MBTA ads,Fully Meets,No,49.23,1,8,No,17,6,3,80,2,0,3,5,2,2,1,0.0,5.45,25
sdv-id-oMRwzT,464685543,Utah,3025,04/05/1959,2023-10-06,2024-06-05,48,117.39,Production Technician I,Male,Heterosexual,No,No,Asian,No,No,No,Terminated for Cause,Admin Offices,Internet Search,Fully Meets,No,6.32,5,1,No,15,10,8,80,0,6,2,10,5,1,0,0.0,18.99,5
sdv-id-SKVXem,3843021718,Pennsylvania,5893,04/25/1992,2006-01-20,2018-12-01,49,20.7,Production Technician I,Female,Homosexual,Yes,No,Asian,No,No,No,Active,Production       ,Vendor Referral,PIP,No,11.41,7,6,No,13,9,2,80,0,1,3,10,4,0,0,,14.73,0
sdv-id-uhLsCo,858035905,Texas,2774,01/21/1980,2001-08-25,Present,18,52.98,Area Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Future Start,IT/IS,Search Engine - Google Bing Yahoo,Fully Meets,No,40.53,2,4,No,13,5,10,80,2,0,2,7,4,2,0,0.0,4.88,14
sdv-id-XMwsQu,875581075,Alabama,5276,10/24/1961,2009-04-30,Present,43,22.56,Production Technician II,Male,Heterosexual,No,No,Prefer not to say,Yes,No,No,Active,Production       ,MBTA ads,PIP,Yes,40.14,1,10,No,11,1,10,80,1,1,3,3,2,3,0,0.0,13.72,7
sdv-id-jNPqGq,258935546,South Dakota,5995,03/07/1991,2023-09-05,2024-03-18,36,80.05,Area Sales Manager,Female,Heterosexual,Yes,No,White,Yes,No,Yes,Active,Production       ,Diversity Job Fair,Fully Meets,No,38.65,9,3,No,14,4,1,80,0,3,3,7,7,2,1,7.0,18.41,27
sdv-id-KiSokf,735287249,Missouri,1041,12/12/1967,2016-08-07,2022-03-10,54,142.22,Administrative Assistant,Female,Prefer not to say,Yes,No,White,No,No,No,Voluntarily Terminated,Production       ,Website Banner Ads,Fully Meets,No,21.54,2,3,Yes,11,2,9,80,1,5,2,3,2,0,0,5.0,17.49,15
sdv-id-otyNfc,2570074207,Alabama,5638,03/31/1989,2005-03-12,2005-06-12,27,58.04,Production Technician II,Male,Heterosexual,Prefer not to say,No,White,Prefer not to say,Yes,Yes,Active,IT/IS,Search Engine - Google Bing Yahoo,Exceeds,No,15.43,8,2,No,12,10,9,80,1,0,5,10,4,7,1,5.0,23.16,2
sdv-id-cPFWWt,4144379134,Arkansas,2002,03/28/1971,2006-06-29,Present,49,84.55,BI Developer,Male,Heterosexual,No,No,Latin,Yes,Yes,Yes,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,5.03,7,7,No,18,1,5,80,1,1,2,3,4,5,0,2.0,7.38,0
sdv-id-xAEKJz,415659175,Texas,4257,08/17/1992,2019-01-18,2024-07-29,19,33.41,Production Technician I,Male,Heterosexual,No,No,Black,No,Yes,No,Terminated for Cause,IT/IS,Pay Per Click - Google,Fully Meets,No,12.36,5,9,No,15,1,10,80,2,0,3,1,0,5,0,0.0,9.24,2
sdv-id-HkKqZz,4242120518,Texas,5414,12/27/1989,2003-12-02,Present,44,84.62,Production Technician II,Female,Heterosexual,No,No,Prefer not to say,Yes,No,No,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,No,33.31,4,8,No,12,3,4,80,1,0,4,1,9,1,1,1.0,6.01,38
sdv-id-sPxXSG,160981899,Delaware,1013,08/31/1984,2002-09-14,Present,39,44.76,Production Technician I,Female,Heterosexual,Yes,No,Asian,Yes,Yes,No,Active,Sales,Billboard,Fully Meets,No,34.02,10,10,No,14,5,4,80,0,3,2,3,0,8,0,0.0,15.83,5
sdv-id-ZGfIia,461392400,Iowa,3223,11/01/1986,2012-12-23,2021-09-02,55,41.74,Production Technician II,Male,Heterosexual,Yes,No,White,Yes,No,No,Active,Production       ,Billboard,Fully Meets,No,42.34,8,5,No,11,3,8,80,1,0,4,4,0,1,1,0.0,22.56,19
sdv-id-gFZaxP,457440017,Ohio,6470,06/27/1966,2018-03-15,2022-03-09,18,51.39,Production Manager,Female,Heterosexual,Yes,No,Middle Eastern,Yes,Yes,No,Active,Production       ,Diversity Job Fair,Needs Improvement,No,23.96,9,7,Yes,17,7,3,80,0,5,6,6,9,7,0,0.0,13.74,3
sdv-id-kBEtIj,739276354,Alabama,3975,09/28/1982,2003-12-15,Present,40,131.04,Production Technician I,Female,Heterosexual,Prefer not to say,No,Asian,No,No,No,Active,Production       ,Employee Referral,Fully Meets,No,26.5,7,8,No,11,5,8,80,1,4,1,7,2,0,0,0.0,15.05,28
sdv-id-jnYDfl,3590992594,North Carolina,1038,05/05/1980,2011-09-06,2013-11-19,51,27.91,Area Sales Manager,Female,Prefer not to say,No,Yes,White,No,No,No,Voluntarily Terminated,IT/IS,Professional Society,Fully Meets,No,2.68,1,5,No,13,4,2,80,1,0,3,4,11,2,0,0.0,10.6,15
sdv-id-bkGnOu,3491970968,Kentucky,3835,08/17/1992,2010-08-14,Present,56,85.27,Area Sales Manager,Male,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Production       ,On-campus Recruiting,Fully Meets,Yes,40.73,10,6,No,12,5,5,80,1,2,3,5,2,3,0,0.0,25.84,33
sdv-id-raRMMf,3177357634,Idaho,5962,07/05/1983,2017-12-18,Present,58,146.61,Production Technician II,Male,Heterosexual,Yes,No,White,No,No,No,Active,IT/IS,Billboard,Fully Meets,No,30.95,8,4,No,12,10,1,80,0,2,3,10,4,2,0,2.0,22.3,15
sdv-id-HtFZOC,1859444366,Texas,4031,01/09/1986,2019-11-09,2022-04-02,28,22.6,Production Technician I,Female,Heterosexual,Prefer not to say,No,Asian,No,No,No,Active,Sales,Diversity Job Fair,Needs Improvement,No,49.88,4,8,No,17,5,5,80,1,4,2,3,6,2,0,0.0,19.38,34
sdv-id-uNLCjh,934621538,Maine,3818,05/22/1979,2000-04-26,Present,54,93.35,Production Technician I,Male,Heterosexual,No,No,Asian,No,Yes,No,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,44.99,5,6,No,11,6,7,80,1,4,3,6,0,9,2,1.0,11.41,12
sdv-id-MbtBDx,213022475,Massachusetts,1428,03/24/1981,2009-02-06,2016-11-01,22,19.86,Production Technician II,Female,Prefer not to say,Yes,No,Asian,No,Yes,No,Voluntarily Terminated,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,14.56,6,2,No,11,6,6,80,0,0,4,9,0,0,0,1.0,4.45,15
sdv-id-PRkXel,6347466499,Maine,1013,10/14/1968,2019-05-23,2022-03-20,39,126.4,Production Technician II,Prefer not to say,Heterosexual,No,No,Asian,No,No,No,Voluntarily Terminated,Production       ,Glassdoor,Fully Meets,No,30.76,8,9,No,19,5,7,80,0,5,6,8,6,2,1,7.0,24.61,18
sdv-id-MuGQBH,4776334629,California,5772,02/02/1979,2013-05-17,2018-08-18,56,102.87,Area Sales Manager,Male,Prefer not to say,Yes,No,White,Yes,No,No,Voluntarily Terminated,Production       ,Billboard,Fully Meets,No,30.66,7,6,No,15,2,8,80,0,3,3,5,3,4,1,2.0,8.48,28
sdv-id-mOQzKQ,298331923,Ohio,6589,03/14/1992,2010-02-06,2013-03-11,30,118.38,Area Sales Manager,Male,Prefer not to say,No,No,White,Yes,No,No,Active,Sales,On-campus Recruiting,Fully Meets,No,5.49,2,2,Yes,18,2,2,80,2,2,1,3,3,2,0,2.0,24.08,33
sdv-id-uPAyFR,679648962,Oregon,1389,08/04/1990,2004-03-30,2008-04-19,38,49.05,Sales Manager,Male,Prefer not to say,Yes,No,Asian,No,No,No,Voluntarily Terminated,Production       ,Billboard,Fully Meets,No,47.0,5,7,No,11,6,7,80,0,5,2,3,3,0,0,2.0,4.58,13
sdv-id-AUbsLk,544868061,Rhode Island,2176,11/30/1979,2023-05-20,Present,47,69.42,Data Analyst,Male,Prefer not to say,No,No,White,Yes,No,No,Leave of Absence,Production       ,Newspager/Magazine,Exceeds,No,9.85,8,9,No,13,2,7,80,1,8,3,4,3,2,1,1.0,26.05,2
sdv-id-sVcrrw,992905525,Arizona,3568,10/20/1974,2014-04-19,2024-08-26,21,128.89,BI Developer,Male,Prefer not to say,No,No,Latin,No,No,Yes,Active,Production       ,Professional Society,Fully Meets,Yes,48.67,6,10,No,13,9,3,80,3,3,3,7,2,0,0,1.0,10.05,14
sdv-id-xdwJcQ,5712317297,Vermont,2507,10/22/1991,2022-10-13,Present,47,108.61,Production Technician I,Male,Homosexual,Yes,No,White,No,Yes,Yes,Active,Software Engineering,Employee Referral,Exceeds,No,1.11,4,6,No,16,2,10,80,0,0,2,1,2,0,1,2.0,16.7,19
sdv-id-XUXkie,689139907,California,4028,02/17/1986,2021-02-26,Present,53,105.79,Area Sales Manager,Male,Heterosexual,No,No,Other,No,Yes,No,Active,IT/IS,Social Networks - Facebook Twitter etc,Exceeds,No,35.22,8,3,No,11,5,1,80,0,3,3,5,3,2,1,0.0,5.26,25
sdv-id-opxKsM,538284601,Mississippi,1013,02/28/1975,2019-09-13,Present,33,27.84,Production Manager,Male,Heterosexual,No,No,White,No,No,No,Active,Sales,Employee Referral,Fully Meets,No,41.73,2,10,No,23,5,8,80,0,2,3,2,4,2,1,3.0,12.95,1
sdv-id-ZUWqYw,732792629,Kansas,1013,07/04/1987,2001-02-09,Present,18,131.34,Area Sales Manager,Female,Heterosexual,No,No,Asian,No,Yes,No,Voluntarily Terminated,Production       ,Professional Society,Fully Meets,No,5.04,2,8,No,25,6,1,80,0,2,2,9,5,6,0,1.0,22.98,37
sdv-id-wtfDov,687725295,West Virginia,4706,03/22/1959,2016-06-24,Present,58,146.92,Production Technician II,Transgender,Homosexual,No,No,Asian,Yes,Yes,No,Active,Production       ,MBTA ads,Exceeds,No,7.8,5,9,No,11,10,6,80,1,5,2,10,5,2,1,2.0,18.29,1
sdv-id-TIqXWZ,832801427,Ohio,5199,03/02/1982,2019-08-26,2024-09-03,43,122.17,CIO,Female,Heterosexual,No,No,White,No,Yes,No,Terminated for Cause,IT/IS,Indeed,Fully Meets,Yes,1.87,7,9,No,22,1,9,80,1,0,2,4,8,0,0,0.0,24.13,32
sdv-id-UrGBfW,852530734,Delaware,1866,06/10/1986,2014-09-04,2015-06-15,45,104.79,IT Support,Male,Homosexual,No,No,White,No,No,No,Voluntarily Terminated,Production       ,Pay Per Click - Google,Fully Meets,No,1.4,6,8,No,11,2,1,80,0,3,4,3,6,7,2,2.0,27.48,3
sdv-id-GdqxHg,9455125393,Pennsylvania,5166,09/23/1985,2004-08-30,Present,38,140.78,President & CEO,Male,Heterosexual,No,No,White,Yes,Yes,No,Voluntarily Terminated,IT/IS,Diversity Job Fair,Fully Meets,Yes,10.91,10,4,No,11,1,3,80,1,3,3,1,1,0,7,1.0,12.87,11
sdv-id-UuwxDb,160890520,Alabama,5694,12/07/1985,2003-11-16,2016-05-02,57,48.91,CIO,Male,Heterosexual,No,Yes,White,No,No,No,Active,IT/IS,Employee Referral,Fully Meets,No,41.38,3,10,No,17,7,2,80,0,0,3,7,1,1,1,0.0,24.46,16
sdv-id-AyGtRZ,627403200,Alaska,3519,03/21/1990,2011-08-11,Present,21,149.03,Production Technician I,Male,Prefer not to say,No,No,White,No,Yes,Yes,Active,Production       ,Newspager/Magazine,Exceeds,No,14.87,8,8,No,24,6,4,80,1,0,6,9,1,2,1,0.0,7.18,0
sdv-id-DzcxpT,895650842,Maine,3811,05/28/1985,2000-12-16,Present,29,92.91,Production Manager,Female,Prefer not to say,No,No,Prefer not to say,No,No,Yes,Active,IT/IS,Employee Referral,Fully Meets,No,18.52,9,8,No,16,7,5,80,1,3,3,6,4,0,0,1.0,10.53,8
sdv-id-syQDEA,7525100042,South Dakota,2951,01/02/1951,2018-02-23,Present,40,148.19,Production Technician I,Female,Heterosexual,No,No,White,No,No,Yes,Active,IT/IS,Monster.com,Fully Meets,No,4.98,10,7,Yes,11,5,1,80,0,5,4,5,7,1,0,1.0,28.08,39
sdv-id-TaqsAL,8508808178,Alabama,1013,09/22/1987,2012-11-28,2018-03-27,47,109.83,Production Technician I,Female,Homosexual,Yes,No,White,No,No,Yes,Terminated for Cause,IT/IS,Diversity Job Fair,PIP,No,32.83,10,2,No,12,4,2,80,0,2,3,5,4,7,1,0.0,4.83,4
sdv-id-uXzkHT,383921125,Washington,3165,08/17/1992,2014-12-22,Present,23,47.12,Area Sales Manager,Male,Heterosexual,No,Yes,Latin,No,No,No,Active,Production       ,Pay Per Click - Google,Fully Meets,No,40.85,7,4,No,20,9,6,80,2,5,3,10,5,1,0,,8.42,3
sdv-id-SwFiBr,470988865,Delaware,3889,06/15/1985,2014-04-22,2023-09-13,31,121.98,Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Sales,Information Session,Fully Meets,Yes,34.34,3,1,Yes,17,9,3,80,1,6,3,10,4,0,0,0.0,16.98,20
sdv-id-mxTENE,806568620,Oregon,3575,08/02/1986,2003-03-05,2014-03-14,53,135.29,Area Sales Manager,Male,Bisexual,No,No,White,Yes,Yes,No,Voluntarily Terminated,Sales,Search Engine - Google Bing Yahoo,Fully Meets,No,25.59,2,9,No,15,3,5,80,0,3,2,1,5,0,0,0.0,10.22,1
sdv-id-vSmCVE,816944650,Idaho,3968,08/17/1992,2022-11-22,2022-12-11,43,116.76,Production Manager,Female,Heterosexual,Yes,No,White,No,No,No,Leave of Absence,IT/IS,Professional Society,Fully Meets,No,22.66,4,5,No,20,3,3,80,1,7,1,2,9,2,7,3.0,3.98,12
sdv-id-wVQjXm,9662943846,Nevada,6083,01/13/1984,2016-03-30,2019-11-28,60,37.73,Production Technician I,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Production       ,Indeed,Fully Meets,No,15.46,7,5,Yes,15,1,6,80,1,2,3,1,9,2,0,,29.97,11
sdv-id-LAXDBP,103724636,Oklahoma,31539,04/28/1978,2021-03-21,Present,28,83.85,Production Technician II,Male,Heterosexual,No,No,White,No,No,Yes,Voluntarily Terminated,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,Yes,22.87,2,1,No,13,5,6,80,0,0,2,2,3,2,1,3.0,8.79,39
sdv-id-wTbVJT,641780220,South Carolina,3701,11/10/1988,2001-05-28,2018-11-03,20,74.22,Area Sales Manager,Transgender,Heterosexual,No,No,White,Yes,No,No,Active,Admin Offices,MBTA ads,Exceeds,Yes,48.35,4,5,No,15,5,6,80,0,1,2,5,1,4,0,0.0,5.42,37
sdv-id-EvfXag,8663676370,Virginia,1013,03/06/1991,2007-03-17,Present,32,71.55,Production Technician II,Female,Heterosexual,No,No,White,No,Yes,No,Voluntarily Terminated,Production       ,Indeed,Exceeds,Yes,34.17,10,1,No,17,7,2,80,0,0,2,6,4,6,0,0.0,16.93,8
sdv-id-HIfwgU,5673192699,Missouri,3875,12/21/1987,2023-11-23,2024-02-13,26,60.92,Production Technician II,Female,Heterosexual,No,No,White,No,No,Yes,Active,Production       ,Other,Fully Meets,Yes,13.73,4,1,No,14,10,4,80,1,2,5,9,0,1,0,0.0,21.16,2
sdv-id-KGKYYX,240367223,Idaho,1537,11/11/1973,2002-01-17,Present,45,38.46,Production Technician II,Prefer not to say,Heterosexual,No,No,White,Yes,No,Yes,Voluntarily Terminated,IT/IS,Pay Per Click - Google,Fully Meets,No,2.14,7,3,No,14,8,9,80,0,0,2,8,3,0,1,1.0,25.11,0
sdv-id-sSIHOd,8577689052,North Carolina,5409,06/07/1972,2004-10-30,Present,30,77.88,BI Director,Male,Prefer not to say,No,Prefer not to say,Asian,No,No,No,Terminated for Cause,Sales,On-campus Recruiting,PIP,No,5.18,8,1,No,18,1,3,80,1,1,3,1,7,2,0,0.0,4.61,15
sdv-id-EKFjED,203032135,South Carolina,6022,08/17/1992,2015-12-23,Present,41,39.53,Software Engineering Manager,Male,Prefer not to say,No,No,White,No,Yes,No,Active,Sales,On-campus Recruiting,Fully Meets,No,10.86,3,1,No,11,7,10,80,1,0,3,6,0,9,0,6.0,4.7,39
sdv-id-VqSgkt,867287764,Delaware,1013,03/20/1982,2003-02-17,2023-02-22,27,64.13,Software Engineering Manager,Female,Other,No,No,Latin,No,No,No,Active,Admin Offices,Other,Needs Improvement,No,45.23,1,9,No,13,1,5,80,2,2,3,3,1,0,0,0.0,27.45,22
sdv-id-NVmmvD,895865983,Mississippi,2672,09/15/1990,2000-07-27,Present,49,119.69,Production Technician I,Female,Heterosexual,No,No,White,Yes,Yes,No,Voluntarily Terminated,Production       ,On-campus Recruiting,Fully Meets,No,34.98,7,6,No,14,5,3,80,1,0,3,4,4,0,7,0.0,12.43,40
sdv-id-nWZaTN,333800747,Virginia,4013,09/17/1983,2020-11-29,Present,46,39.71,Production Technician I,Female,Heterosexual,No,No,Other,Yes,No,No,Voluntarily Terminated,Production       ,Employee Referral,Fully Meets,No,19.14,4,2,No,16,4,2,80,2,2,5,3,4,1,0,0.0,12.29,39
sdv-id-nUPMTw,8596750915,Arkansas,5171,02/17/1986,2021-10-09,2024-03-07,60,97.4,Production Technician I,Male,Heterosexual,No,No,Asian,No,Yes,No,Terminated for Cause,Production       ,Indeed,Fully Meets,No,32.12,8,9,No,12,5,7,80,0,0,5,4,5,0,0,2.0,15.64,1
sdv-id-WOLOsU,661658852,Montana,1013,07/09/1988,2002-02-10,Present,48,75.35,Production Technician I,Female,Heterosexual,No,No,Asian,No,No,No,Active,Sales,Monster.com,Fully Meets,No,5.85,2,2,No,12,2,3,80,3,3,2,1,6,0,0,0.0,4.04,3
sdv-id-okfGbW,9571080820,Maryland,2491,05/27/1981,2018-03-14,Present,44,42.25,Production Technician I,Female,Heterosexual,No,No,Asian,No,No,Prefer not to say,Active,Production       ,Glassdoor,Fully Meets,No,46.25,2,6,No,12,8,1,80,0,7,3,10,6,7,1,3.0,17.05,10
sdv-id-lAmGnt,1312383738,South Carolina,4040,11/12/1985,2012-03-24,Present,42,66.93,Production Technician II,Male,Heterosexual,No,Prefer not to say,Latin,No,No,No,Voluntarily Terminated,Sales,Indeed,PIP,No,3.15,3,3,No,12,8,8,80,0,0,2,10,2,0,0,0.0,21.0,20
sdv-id-kBoOnM,2866677310,Delaware,5343,04/09/1986,2004-12-20,Present,52,113.55,Software Engineer,Male,Heterosexual,No,No,Asian,No,No,No,Leave of Absence,Sales,Glassdoor,Fully Meets,No,6.86,8,10,No,16,2,5,80,1,6,3,5,0,1,2,5.0,21.91,15
sdv-id-RDjceU,687825761,Michigan,5165,09/30/1988,2016-05-11,Present,32,91.09,Database Administrator,Male,Heterosexual,Yes,No,Latin,No,Yes,No,Active,IT/IS,Professional Society,Fully Meets,No,24.0,3,6,No,16,6,8,80,0,2,2,6,1,2,1,0.0,7.85,21
sdv-id-IpWDAc,772568511,North Carolina,1013,02/11/1965,2003-12-07,Present,18,30.75,Production Technician I,Female,Prefer not to say,No,No,Asian,Yes,No,No,Active,Sales,MBTA ads,Exceeds,No,14.83,5,7,No,11,2,1,80,2,0,2,4,1,0,0,2.0,5.3,1
sdv-id-tXjjJX,978775466,Vermont,5351,05/26/1982,2023-12-04,Present,28,38.49,IT Support,Female,Heterosexual,No,No,White,Yes,Yes,No,Active,Admin Offices,Monster.com,Needs Improvement,No,31.19,6,10,No,11,3,6,80,1,0,5,6,1,3,0,2.0,15.5,10
sdv-id-SeIxOz,423576991,Delaware,5279,11/15/1976,2010-08-09,2011-02-05,21,43.0,Production Technician II,Female,Heterosexual,No,No,White,No,No,No,Active,Production       ,Other,Fully Meets,No,1.16,5,5,No,11,7,7,80,0,4,4,7,0,2,0,3.0,16.15,28
sdv-id-DIfRPM,1320013250,Arizona,1013,11/19/1979,2009-12-13,Present,24,30.21,BI Developer,Female,Heterosexual,No,No,Asian,Yes,No,No,Active,Production       ,On-campus Recruiting,Fully Meets,Yes,47.9,6,4,No,11,10,7,80,0,3,5,10,1,5,0,,21.8,2
sdv-id-ppIqZv,6303261990,Arizona,79407,07/04/1989,2013-10-26,2024-12-17,43,99.8,Production Technician I,Female,Heterosexual,Prefer not to say,No,Asian,Yes,No,No,Active,Production       ,Glassdoor,Fully Meets,No,3.59,1,3,No,12,6,9,80,2,2,5,9,0,3,0,4.0,25.47,0
sdv-id-GASqxB,687729946,Ohio,1223,09/11/1988,2003-01-13,2006-05-18,54,108.15,IT Support,Male,Heterosexual,Yes,No,White,No,Yes,No,Active,Sales,Vendor Referral,Fully Meets,No,23.08,8,2,No,18,9,7,80,1,0,5,8,7,0,0,1.0,16.95,23
sdv-id-lUNEsV,2799974964,Indiana,5831,09/25/1977,2013-08-28,Present,18,90.56,Production Technician II,Female,Heterosexual,No,No,White,Yes,No,No,Active,Production       ,Pay Per Click - Google,PIP,No,32.08,3,7,No,19,6,1,80,1,0,0,6,4,2,1,2.0,6.94,18
sdv-id-sTtScQ,821688808,Washington,2803,05/25/1986,2016-12-07,Present,36,44.13,BI Director,Male,Heterosexual,No,No,White,No,No,No,Active,Sales,Diversity Job Fair,Fully Meets,No,9.26,3,9,No,15,6,7,80,1,0,3,5,4,1,1,4.0,24.96,40
sdv-id-WKAsNU,7195729263,Arkansas,3818,01/27/1991,2017-01-16,Present,45,43.22,Area Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Sales,Newspager/Magazine,Needs Improvement,No,29.22,3,4,No,20,7,9,80,1,2,3,9,0,2,2,2.0,26.99,36
sdv-id-sGPdAW,2595372543,Alabama,3809,11/23/1991,2016-05-05,2020-06-20,21,18.07,Production Technician II,Male,Heterosexual,Yes,No,White,No,No,No,Active,Sales,Diversity Job Fair,Fully Meets,No,29.54,1,8,No,11,9,4,80,1,2,2,8,0,0,0,0.0,11.54,31
sdv-id-rThjUz,8591149595,Massachusetts,3432,01/16/1987,2017-04-17,Present,44,132.48,Data Analyst,Male,Heterosexual,No,No,Asian,Yes,No,No,Voluntarily Terminated,Software Engineering,Information Session,Fully Meets,Yes,19.09,1,2,No,25,4,2,80,1,5,4,6,3,4,4,3.0,21.0,23
sdv-id-KhUSSZ,869085359,Alaska,3910,03/19/1982,2018-10-24,Present,58,42.64,Data Analyst,Female,Homosexual,No,No,White,Yes,Yes,No,Voluntarily Terminated,IT/IS,Monster.com,Fully Meets,No,33.73,7,1,No,13,1,5,80,1,4,3,3,7,0,0,0.0,5.97,6
sdv-id-gkZCVe,6386035261,Florida,3314,07/01/1986,2020-01-15,2022-04-01,34,133.36,Database Administrator,Male,Other,Yes,No,White,No,Yes,No,Active,Production       ,Professional Society,Fully Meets,No,47.19,10,8,No,15,10,8,80,1,4,0,10,4,9,0,1.0,16.46,16
sdv-id-vpATXd,4252152316,South Dakota,2773,03/04/1964,2021-03-20,2023-02-18,60,146.26,Production Technician I,Male,Heterosexual,Prefer not to say,No,Other,No,Yes,No,Voluntarily Terminated,Sales,Indeed,Fully Meets,Yes,43.81,3,4,No,11,2,8,80,0,4,3,1,9,8,7,5.0,8.14,6
sdv-id-KFiQUc,633452975,Washington,4942,07/31/1955,2017-01-10,Present,29,99.41,Production Manager,Male,Prefer not to say,No,Yes,Asian,No,No,No,Active,Sales,MBTA ads,Fully Meets,No,11.98,10,6,No,14,5,5,80,1,3,2,4,7,2,1,2.0,20.29,10
sdv-id-rsOwcC,2110181175,Nebraska,4482,12/02/1984,2004-08-16,Present,57,45.69,Production Technician I,Female,Homosexual,No,No,White,No,No,No,Active,Admin Offices,Professional Society,Fully Meets,No,26.25,6,6,No,13,10,7,80,1,2,0,10,7,8,0,0.0,10.64,18
sdv-id-RaCMeN,5989171476,Nebraska,1013,01/31/1986,2013-11-28,2021-07-22,18,90.12,Area Sales Manager,Female,Prefer not to say,Prefer not to say,No,Asian,Yes,No,Yes,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,No,46.33,9,3,Yes,22,6,7,80,1,4,3,4,0,4,0,0.0,24.08,2
sdv-id-ahMnSD,8469623328,Montana,1013,09/25/1974,2019-05-17,2023-04-24,20,41.85,Production Technician II,Male,Heterosexual,No,No,White,No,Yes,No,Active,IT/IS,Website Banner Ads,Needs Improvement,Yes,17.12,4,2,No,11,10,9,80,1,2,3,10,3,0,0,0.0,5.96,33
sdv-id-pnGoai,268753195,West Virginia,3072,07/25/1985,2015-09-30,2019-03-07,60,110.08,Software Engineer,Transgender,Heterosexual,Prefer not to say,No,White,Yes,Yes,No,Active,Sales,Search Engine - Google Bing Yahoo,Exceeds,No,37.84,1,8,No,12,3,7,80,0,1,6,3,1,0,0,2.0,23.86,30
sdv-id-YkwUIf,743466530,New Mexico,2107,10/23/1985,2002-02-11,Present,57,89.05,Production Technician I,Female,Heterosexual,No,No,White,Yes,No,No,Active,Production       ,Diversity Job Fair,Fully Meets,Yes,5.92,4,6,No,16,8,2,80,0,0,2,10,0,0,2,0.0,20.1,6
sdv-id-EOZWAN,510760114,Connecticut,6215,03/15/1977,2018-10-11,2023-01-16,57,64.12,Area Sales Manager,Male,Heterosexual,No,Yes,Black,No,No,Yes,Voluntarily Terminated,Production       ,Information Session,Fully Meets,No,23.75,2,5,No,12,6,10,80,1,9,2,7,4,2,0,,20.39,24
sdv-id-YPVxom,352748140,Minnesota,3533,11/10/1983,2012-08-30,Present,60,98.33,Software Engineer,Female,Heterosexual,No,No,Asian,No,Yes,Yes,Active,Production       ,On-campus Recruiting,Fully Meets,Yes,5.89,8,2,No,11,5,2,80,0,1,6,3,0,3,0,0.0,26.3,3
